Country,Country Name,Indicator Code,Indicator Name,Date,Year,Month,Calendar Date,Month-Year,Value
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2018M02,2018,Feb,01.02.2018,Feb'18,37117706714.2117
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2018M01,2018,Jan,01.01.2018,Jan'18,38007370810.9319
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M12,2017,Dec,01.12.2017,Dec'17,35911243626.6363
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M11,2017,Nov,01.11.2017,Nov'17,39229085731.1117
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M10,2017,Oct,01.10.2017,Oct'17,39850568503.8899
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M09,2017,Sep,01.09.2017,Sep'17,37755813592.4507
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M08,2017,Aug,01.08.2017,Aug'17,40356231447.5856
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M07,2017,Jul,01.07.2017,Jul'17,38123974795.9324
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M06,2017,Jun,01.06.2017,Jun'17,39464842207.846
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M05,2017,May,01.05.2017,May'17,39688561891.2396
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M04,2017,Apr,01.04.2017,Apr'17,37531074506.3637
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M03,2017,Mar,01.03.2017,Mar'17,41406569091.8955
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M02,2017,Feb,01.02.2017,Feb'17,37241564141.4533
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2017M01,2017,Jan,01.01.2017,Jan'17,37639876139.9805
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M12,2016,Dec,01.12.2016,Dec'16,36132414803.2965
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M11,2016,Nov,01.11.2016,Nov'16,38323032775.7062
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M10,2016,Oct,01.10.2016,Oct'16,38774902623.4299
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M09,2016,Sep,01.09.2016,Sep'16,37482456839.4503
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M08,2016,Aug,01.08.2016,Aug'16,39007483268.6965
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M07,2016,Jul,01.07.2016,Jul'16,37296807925.8735
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M06,2016,Jun,01.06.2016,Jun'16,38461201048.4505
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M05,2016,May,01.05.2016,May'16,37701432379.5403
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M04,2016,Apr,01.04.2016,Apr'16,38323346438.0734
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M03,2016,Mar,01.03.2016,Mar'16,37848579237.5452
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M02,2016,Feb,01.02.2016,Feb'16,36863287326.63
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2016M01,2016,Jan,01.01.2016,Jan'16,36367073461.7457
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M12,2015,Dec,01.12.2015,Dec'15,35816556799.5427
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M11,2015,Nov,01.11.2015,Nov'15,37143348612.729
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M10,2015,Oct,01.10.2015,Oct'15,39912046327.8579
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M09,2015,Sep,01.09.2015,Sep'15,37985100782.8619
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M08,2015,Aug,01.08.2015,Aug'15,37726956654.6698
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M07,2015,Jul,01.07.2015,Jul'15,37912723191.6342
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M06,2015,Jun,01.06.2015,Jun'15,38004351810.6477
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M05,2015,May,01.05.2015,May'15,37307511654.1537
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M04,2015,Apr,01.04.2015,Apr'15,37009532405.3293
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M03,2015,Mar,01.03.2015,Mar'15,38314289437.2209
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M02,2015,Feb,01.02.2015,Feb'15,35667527967.3347
MEX,Mexico,IPTOTNSKD,Industrial Production Index,2015M01,2015,Jan,01.01.2015,Jan'15,35705363490.3762
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2026M01,2026,Jan,01.01.2026,Jan'26,198346894.265697
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M12,2025,Dec,01.12.2025,Dec'25,245441822.678029
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M11,2025,Nov,01.11.2025,Nov'25,252169669.594077
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M10,2025,Oct,01.10.2025,Oct'25,274097466.950083
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M09,2025,Sep,01.09.2025,Sep'25,252668028.624895
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M08,2025,Aug,01.08.2025,Aug'25,214045203.736474
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M07,2025,Jul,01.07.2025,Jul'25,260890952.633398
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M06,2025,Jun,01.06.2025,Jun'25,246687720.255075
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M05,2025,May,01.05.2025,May'25,250674592.501622
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M04,2025,Apr,01.04.2025,Apr'25,237717257.700345
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M03,2025,Mar,01.03.2025,Mar'25,258648336.994715
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M02,2025,Feb,01.02.2025,Feb'25,243199207.039347
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2025M01,2025,Jan,01.01.2025,Jan'25,212550126.644019
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M12,2024,Dec,01.12.2024,Dec'24,239710693.823618
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M11,2024,Nov,01.11.2024,Nov'24,259395875.540943
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M10,2024,Oct,01.10.2024,Oct'24,266871261.003217
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M09,2024,Sep,01.09.2024,Sep'24,245940181.708848
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M08,2024,Aug,01.08.2024,Aug'24,221769768.714158
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M07,2024,Jul,01.07.2024,Jul'24,250674592.501622
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M06,2024,Jun,01.06.2024,Jun'24,245691002.193438
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M05,2024,May,01.05.2024,May'24,229245154.176433
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M04,2024,Apr,01.04.2024,Apr'24,234477924.000026
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M03,2024,Mar,01.03.2024,Mar'24,245940181.708848
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M02,2024,Feb,01.02.2024,Feb'24,244943463.647211
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2024M01,2024,Jan,01.01.2024,Jan'24,209559972.459109
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M12,2023,Dec,01.12.2023,Dec'23,243199207.039347
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M11,2023,Nov,01.11.2023,Nov'23,268615517.611082
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M10,2023,Oct,01.10.2023,Oct'23,269861415.188128
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M09,2023,Sep,01.09.2023,Sep'23,267120440.518627
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M08,2023,Aug,01.08.2023,Aug'23,225507461.445296
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M07,2023,Jul,01.07.2023,Jul'23,241454950.431483
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M06,2023,Jun,01.06.2023,Jun'23,262635209.241262
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M05,2023,May,01.05.2023,May'23,264130286.333717
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M04,2023,Apr,01.04.2023,Apr'23,237218898.669527
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M03,2023,Mar,01.03.2023,Mar'23,274595825.980902
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M02,2023,Feb,01.02.2023,Feb'23,244195925.100983
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2023M01,2023,Jan,01.01.2023,Jan'23,203579664.089289
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M12,2022,Dec,01.12.2022,Dec'22,258149977.963897
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M11,2022,Nov,01.11.2022,Nov'22,275094185.01172
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M10,2022,Oct,01.10.2022,Oct'22,245441822.678029
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M09,2022,Sep,01.09.2022,Sep'22,255658182.809805
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M08,2022,Aug,01.08.2022,Aug'22,237468078.184936
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M07,2022,Jul,01.07.2022,Jul'22,245691002.193438
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M06,2022,Jun,01.06.2022,Jun'22,253415567.171123
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M05,2022,May,01.05.2022,May'22,248930335.893758
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M04,2022,Apr,01.04.2022,Apr'22,241454950.431483
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M03,2022,Mar,01.03.2022,Mar'22,271107312.765173
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M02,2022,Feb,01.02.2022,Feb'22,241953309.462301
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2022M01,2022,Jan,01.01.2022,Jan'22,208563254.397473
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M12,2021,Dec,01.12.2021,Dec'21,261389311.664216
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M11,2021,Nov,01.11.2021,Nov'21,285559724.658905
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M10,2021,Oct,01.10.2021,Oct'21,259146696.025533
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M09,2021,Sep,01.09.2021,Sep'21,256904080.386851
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M08,2021,Aug,01.08.2021,Aug'21,236969719.154118
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M07,2021,Jul,01.07.2021,Jul'21,258897516.510124
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M06,2021,Jun,01.06.2021,Jun'21,253664746.686532
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M05,2021,May,01.05.2021,May'21,229494333.691843
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M04,2021,Apr,01.04.2021,Apr'21,250674592.501622
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M03,2021,Mar,01.03.2021,Mar'21,262635209.241262
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M02,2021,Feb,01.02.2021,Feb'21,227500897.568569
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2021M01,2021,Jan,01.01.2021,Jan'21,207068177.305018
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M12,2020,Dec,01.12.2020,Dec'20,274845005.496311
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M11,2020,Nov,01.11.2020,Nov'20,272851569.373038
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M10,2020,Oct,01.10.2020,Oct'20,277087621.134993
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M09,2020,Sep,01.09.2020,Sep'20,279330236.773676
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M08,2020,Aug,01.08.2020,Aug'20,240209052.854437
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M07,2020,Jul,01.07.2020,Jul'20,260143414.08717
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M06,2020,Jun,01.06.2020,Jun'20,231736949.330525
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M05,2020,May,01.05.2020,May'20,196851817.173242
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M04,2020,Apr,01.04.2020,Apr'20,171684686.116916
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M03,2020,Mar,01.03.2020,Mar'20,243946745.585574
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M02,2020,Feb,01.02.2020,Feb'20,259146696.025533
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2020M01,2020,Jan,01.01.2020,Jan'20,239212334.7928
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M12,2019,Dec,01.12.2019,Dec'19,268117158.580263
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M11,2019,Nov,01.11.2019,Nov'19,284064647.56645
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M10,2019,Oct,01.10.2019,Oct'19,292038392.059543
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M09,2019,Sep,01.09.2019,Sep'19,291290853.513316
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M08,2019,Aug,01.08.2019,Aug'19,264130286.333717
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M07,2019,Jul,01.07.2019,Jul'19,287553160.782179
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M06,2019,Jun,01.06.2019,Jun'19,273100748.888447
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M05,2019,May,01.05.2019,May'19,269612235.672718
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M04,2019,Apr,01.04.2019,Apr'19,258149977.963897
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M03,2019,Mar,01.03.2019,Mar'19,281822031.927768
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M02,2019,Feb,01.02.2019,Feb'19,250425412.986213
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2019M01,2019,Jan,01.01.2019,Jan'19,238464796.246573
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M12,2018,Dec,01.12.2018,Dec'18,285061365.628087
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M11,2018,Nov,01.11.2018,Nov'18,290044955.93627
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M10,2018,Oct,01.10.2018,Oct'18,280326954.835313
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M09,2018,Sep,01.09.2018,Sep'18,274595825.980902
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M08,2018,Aug,01.08.2018,Aug'18,240458232.369846
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M07,2018,Jul,01.07.2018,Jul'18,271854851.311401
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M06,2018,Jun,01.06.2018,Jun'18,280576134.350722
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M05,2018,May,01.05.2018,May'18,266372901.972399
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M04,2018,Apr,01.04.2018,Apr'18,244694284.131802
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M03,2018,Mar,01.03.2018,Mar'18,262136850.210443
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M02,2018,Feb,01.02.2018,Feb'18,233232026.42298
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2018M01,2018,Jan,01.01.2018,Jan'18,213048485.674838
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M12,2017,Dec,01.12.2017,Dec'17,264130286.333717
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M11,2017,Nov,01.11.2017,Nov'17,276589262.104175
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M10,2017,Oct,01.10.2017,Oct'17,263382747.787489
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M09,2017,Sep,01.09.2017,Sep'17,262635209.241262
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M08,2017,Aug,01.08.2017,Aug'17,235474642.061663
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M07,2017,Jul,01.07.2017,Jul'17,250674592.501622
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M06,2017,Jun,01.06.2017,Jun'17,250176233.470803
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M05,2017,May,01.05.2017,May'17,263631927.302898
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M04,2017,Apr,01.04.2017,Apr'17,240956591.400664
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M03,2017,Mar,01.03.2017,Mar'17,250674592.501622
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M02,2017,Feb,01.02.2017,Feb'17,226254999.991523
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2017M01,2017,Jan,01.01.2017,Jan'17,196602637.657833
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M12,2016,Dec,01.12.2016,Dec'16,271107312.765173
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M11,2016,Nov,01.11.2016,Nov'16,265625363.426172
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M10,2016,Oct,01.10.2016,Oct'16,260143414.08717
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M09,2016,Sep,01.09.2016,Sep'16,262136850.210443
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M08,2016,Aug,01.08.2016,Aug'16,248930335.893758
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M07,2016,Jul,01.07.2016,Jul'16,256405721.356033
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M06,2016,Jun,01.06.2016,Jun'16,240707411.885255
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M05,2016,May,01.05.2016,May'16,241205770.916073
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M04,2016,Apr,01.04.2016,Apr'16,245691002.193438
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M03,2016,Mar,01.03.2016,Mar'16,252917208.140304
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M02,2016,Feb,01.02.2016,Feb'16,229245154.176433
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2016M01,2016,Jan,01.01.2016,Jan'16,201835407.481425
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M12,2015,Dec,01.12.2015,Dec'15,262136850.210443
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M11,2015,Nov,01.11.2015,Nov'15,279330236.773676
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M10,2015,Oct,01.10.2015,Oct'15,269861415.188128
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M09,2015,Sep,01.09.2015,Sep'15,250674592.501622
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M08,2015,Aug,01.08.2015,Aug'15,236720539.638708
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M07,2015,Jul,01.07.2015,Jul'15,243946745.585574
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M06,2015,Jun,01.06.2015,Jun'15,251920490.078668
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M05,2015,May,01.05.2015,May'15,229245154.176433
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M04,2015,Apr,01.04.2015,Apr'15,237218898.669527
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M03,2015,Mar,01.03.2015,Mar'15,232235308.361343
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M02,2015,Feb,01.02.2015,Feb'15,199094432.811924
MKD,North Macedonia,IPTOTNSKD,Industrial Production Index,2015M01,2015,Jan,01.01.2015,Jan'15,186884636.556875
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2026M01,2026,Jan,01.01.2026,Jan'26,15230784833.5026
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M12,2025,Dec,01.12.2025,Dec'25,14418520068.8694
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M11,2025,Nov,01.11.2025,Nov'25,14083524256.5566
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M10,2025,Oct,01.10.2025,Oct'25,14146109452.4541
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M09,2025,Sep,01.09.2025,Sep'25,14116339980.1673
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M08,2025,Aug,01.08.2025,Aug'25,15069580960.4481
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M07,2025,Jul,01.07.2025,Jul'25,14468017643.0158
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M06,2025,Jun,01.06.2025,Jun'25,13544556980.5389
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M05,2025,May,01.05.2025,May'25,14178574320.5051
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M04,2025,Apr,01.04.2025,Apr'25,13098039717.972
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M03,2025,Mar,01.03.2025,Mar'25,13458441425.7273
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M02,2025,Feb,01.02.2025,Feb'25,14018694353.8622
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2025M01,2025,Jan,01.01.2025,Jan'25,14185918370.2851
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M12,2024,Dec,01.12.2024,Dec'24,13985128689.8443
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M11,2024,Nov,01.11.2024,Nov'24,13009801362.5903
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M10,2024,Oct,01.10.2024,Oct'24,13305054168.5508
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M09,2024,Sep,01.09.2024,Sep'24,13776919835.5071
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M08,2024,Aug,01.08.2024,Aug'24,14242108943.3297
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M07,2024,Jul,01.07.2024,Jul'24,13573089764.7452
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M06,2024,Jun,01.06.2024,Jun'24,13069985960.4161
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M05,2024,May,01.05.2024,May'24,13099751528.934
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M04,2024,Apr,01.04.2024,Apr'24,12123030545.6
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M03,2024,Mar,01.03.2024,Mar'24,13251110996.2297
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M02,2024,Feb,01.02.2024,Feb'24,13725901444.8416
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2024M01,2024,Jan,01.01.2024,Jan'24,13477011852.5877
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M12,2023,Dec,01.12.2023,Dec'23,13652470821.102
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M11,2023,Nov,01.11.2023,Nov'23,13031063449.9336
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M10,2023,Oct,01.10.2023,Oct'23,13194326622.2214
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M09,2023,Sep,01.09.2023,Sep'23,13593989304.6878
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M08,2023,Aug,01.08.2023,Aug'23,14371215184.5209
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M07,2023,Jul,01.07.2023,Jul'23,13228832411.4877
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M06,2023,Jun,01.06.2023,Jun'23,13252494852.7206
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M05,2023,May,01.05.2023,May'23,13221422646.8224
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M04,2023,Apr,01.04.2023,Apr'23,12309416245.864
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M03,2023,Mar,01.03.2023,Mar'23,13434733430.6541
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M02,2023,Feb,01.02.2023,Feb'23,13708893304.6327
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2023M01,2023,Jan,01.01.2023,Jan'23,13954634789.6221
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M12,2022,Dec,01.12.2022,Dec'22,13671586873.535
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M11,2022,Nov,01.11.2022,Nov'22,13301630740.9608
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M10,2022,Oct,01.10.2022,Oct'22,13473901517.5531
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M09,2022,Sep,01.09.2022,Sep'22,13567865958.0165
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M08,2022,Aug,01.08.2022,Aug'22,14307757677.809
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M07,2022,Jul,01.07.2022,Jul'22,13181199225.6559
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M06,2022,Jun,01.06.2022,Jun'22,14319702380.3909
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M05,2022,May,01.05.2022,May'22,13731402269.4349
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M04,2022,Apr,01.04.2022,Apr'22,13567240075.9704
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M03,2022,Mar,01.03.2022,Mar'22,14911618309.2142
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M02,2022,Feb,01.02.2022,Feb'22,14352269454.2344
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2022M01,2022,Jan,01.01.2022,Jan'22,14041477837.2951
MNA,Middle East & N. Africa developing,IPTOTNSKD,Industrial Production Index,2021M12,2021,Dec,01.12.2021,Dec'21,13523183827.3988
